document,line,claim_text,claim_text_sha256,metric,value,run_or_file,status,match_result,classification
docs/PHASE4.md,277,| avg_wasted | −0.504 | 0.0051 | −0.46 | 0.0 |,ba46b4f7ee30e17ee41d64ed0c048ab2823fd91170882f7c532a4fbcf63a16d0,quantitative statement or design constant,0.504;0.0051;0.46;0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,278,| avg_redundant | −0.558 | 0.0051 | −0.44 | 0.0 |,8891b5f9ead2e7b9552471ebba1f3661c57a3bc7e7c8a9aed1c58ca78e74ecc6,quantitative statement or design constant,0.558;0.0051;0.44;0.0,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,279,| goal_rate / energy_compliance | +0.023 | 0.014 | 0.35 | 0.00024 |,ae9ad0c8dc5337d2f77fad427429c4fc2b98c00a490174d878ae3c9d56b5cf01,quantitative statement or design constant,+0.023;0.014;0.35;0.00024,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,281,"Four efficiency metrics plus goal-rate are significant after BH correction (`avg_cycling` Δ −0.053 is directional at p = 0.086, the smallest effect). The KG-primed agent enables the smart-plug before switching the lamp, so it spends materially fewer steps and redundant actions than the energy/dependency-blind agent.",0fe5adf934fb31d5a1beff0450232e9d9d503b767e50f93ebf1603c1d9892a74,quantitative statement or design constant,0.053;0.086,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,283,"> Source artefacts: `analysis/out/phase4_energy_paired.csv`, `phase4_energy_ci.csv`, `paired_tests.csv` in the `phase4-consolidated` artifact of run `27905392725` (also published to the `results` branch). The n = 10 dispatch (`27903687624`) reproduces the same directions; `energy_compliance` is bootstrap-significant at n = 10 (p = 0.043) and crosses the Wilcoxon threshold at n = 20.",8f1e2ee2b07559adc260218abc994c81e9c0d99569f5ee19994b082bba7fc67b,quantitative statement or design constant,27905392725;10;27903687624;10;0.043;20,phase4_postinv/run_29193486193/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/PHASE4.md,287,## 11. Where to find the results,01eb5e23035adfd8ee71fdcb036fc20b4ced622ed34b3c59102f79064e467382,quantitative statement or design constant,11,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,301,| `phase4_energy_ci.csv` | per profile/mode compliance + power with 95% CI |,86df4e3d36d678b07cb97c8e4625c4029a319a11aaa2ceb8266fa3a17b7e9487,quantitative statement or design constant,95,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,303,| `summary_table_ci.csv` | multi-seed summary with 95% CIs |,0917beed3dd64488f98932fc91de7edb3c9a654bd9a00d4c49a7142095e5ff8b,quantitative statement or design constant,95,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,307,## 12. Local smoke (optional),c9847e46416911b15c92c1d4505d6c76e077d0b83ad64f8f6e0561fa68a15503,quantitative statement or design constant,12,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,312,# 50-episode dev run for one lab (needs Node-RED + Java 21 via gradlew):,89dc106238461b54f419ab9c54c30b79c889e40da39cdbc9d1cb04e9d02654fd,quantitative statement or design constant,50;21,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,313,./run_full_project.ps1 -RunMode dev -OnlyProfiles lab5 -RunSeed 1 -SkipPreflight,8ee07e8f8c63d64eef0e5f60635d0f0d6a077d2f449703dce72dd13281570a7e,quantitative statement or design constant,1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,319,The full statistical result requires the multi-seed GitHub Actions run in §8.,ce65ccac2596ec4fd369c284480641b93d99b3ce3205ed0dd3442532f1e641de,quantitative statement or design constant,8,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,323,## 13. File manifest,1907c38ad2af1ee25ecf352504b3da34cef25450bc2fe7a1e9c4c6e9e70464f3,quantitative statement or design constant,13,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,330,- `analysis/phase4_energy.py` (`analysis/phase4_llm_baseline.py` was also created here but removed from scope 2026-07-12),72c1746a68a0d0bdd6e50420b220680a87cde16969be089528ca24b2e18cad5d,quantitative statement or design constant,2026;-07;-12,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,339,- `src/env/tools/LabEnvironment.java` — two backward-compatible robustness fixes required by lab5's renamed actuators (see §14),e4082e568c3286c25e7363ca5260bf9a30298a2f26560623bed9dd41dab03e05,quantitative statement or design constant,14,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,347,## 14. `LabEnvironment.java` robustness fixes (required by lab5's renamed actuators),b250165bf8093e6635cd41b7a77e632c2cca80447843def2e605b79856db125b,quantitative statement or design constant,14,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,349,lab5 is the first lab to **rename its lamp actuators** away from the Phase-1 `SetZ1Light`/`SetZ2Light` convention (to `SetZ1Eff`/`SetZ1Ineff`/`SetZ2Eff`/`SetZ2Ineff`) and the first to add a per-scenario **`energyBudget`** field. Two places in `LabEnvironment.java` had baked-in assumptions that those changes broke. Both fixes are additive and **bit-for-bit backward-compatible with labs 1–4**.,d8728e5b4fca6d38511afce64ad3eea5caef8a9f6ef2b9fb9cfdad01c0d89bc2,quantitative statement or design constant,1;1;4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,351,### 14.1 Generic simulator-URL derivation (the critical one),4978ebafc1f65c0205408ae7fcee6590d17b42010543e5e9bdf0847692373807,quantitative statement or design constant,14.1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,360,"labs 1–4 all expose a `SetZ1Light` action, so this worked. lab5 has **no** `SetZ1Light` (its lamps are `SetZ1Eff`/`SetZ1Ineff`/…), so the lookup returned empty → the `/setState` and `/reset` URLs could not be derived → **both calls were silently skipped (a logged warning, no failure)**. The consequence was severe and silent: during **training** the simulator was never reset between episodes, and during **benchmarking** the per-scenario start state was never applied — so every lab5 episode ran from stale simulator state. The fix derives the URL from *any* action, independent of naming:",dc742a94c35c47dac6fea164332d48ea43b42406a68419b231c60c1bf139ac80,quantitative statement or design constant,1;4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,375,"Because every action in every lab's TD points at the same `…/was/rl/action` base, picking the first action yields an identical base URL to the old `SetZ1Light` lookup for labs 1–4 — so their training/benchmark behaviour is unchanged, while lab5 (and any future lab with custom actuator names) now resets and applies scenario state correctly. Verified end-to-end: a lab5 dev smoke shows zero ""could not derive"" warnings, `setState → 200` POSTs in both training and benchmark logs, populated `bench_step_log` rows carrying the energy actuators, and realistic per-scenario energy (vs. the pre-fix symptom of `Steps=0`, `GoalReached=1` for every scenario and a runaway `TotalEnergyCost`).",921758115fe27afbef61982e5945eee4932f651c49183cb85e950e68aac30043,quantitative statement or design constant,1;4;200;0;1,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,377,"### 14.2 `energyBudget` is scenario metadata, not a state key",ac1ae7f706753fd9ce0057f6957375a9b5aca840085d240e00053367e804586d,quantitative statement or design constant,14.2,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4.md,379,"`extractScenarioKV()` translates a scenario JSON object into simulator state keys, validating each against the Thing Description. lab5 scenarios add an `energyBudget` field (consumed *only* by the bench-time compliance metric in `phase4_energy.py`, never sent to the simulator). It is now skipped alongside the other non-state keys (`id`, `description`, `comment`), so the WoT input validator no longer rejects a lab5 scenario. Labs 1–4 carry no `energyBudget`, so nothing changes for them.",b6379553e011282c5db93f55ee4f5b5a60d316fac9c76dbd6aca75ac533013ac,quantitative statement or design constant,1;4,docs/PHASE4.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,1,# Phase 4 Extension — The Dependency Ladder (smart-plug variants) + post-inversion re-certification,3b001512f8d80c76001abf7143a19958c923c484f6c18915d395d587d88fe351,quantitative statement or design constant,4,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,3,"> **WITHDRAWN — historical, protocol-affected (2026-07-22).** Every empirical",856341e61e607461a9a43a068599187e74929b53f32ff15fa148db644fa061c2,quantitative statement or design constant,2026;-07;-22,phase4_postinv/run_29193486193/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/PHASE4_DEPENDENCY_LADDER.md,4,> number in this document (including the §10 run of record `29193486193`) is,9922858a5478b3b8e2177797fbc7ec0a28322de09470a6252e78ad962b8e48b0,quantitative statement or design constant,10;29193486193,phase4_postinv/run_29193486193/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/PHASE4_DEPENDENCY_LADDER.md,5,> superseded pending the Phase-4 protocol-v2 rerun: the training scheduler at,2d5a21cfda996b94e4b1c2d079e3e85f002278ec355f26019821f267a8091baa,quantitative statement or design constant,4,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,7,> missing scenario IDs (~30% of episodes; training scenarios 11/13/16 were,75793d9ae415ab930a4781e9402d7358af83a34c6becedc7adbef24437916335,quantitative statement or design constant,30;11;13;16,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,10,> PBRS + adaptive trust — the same arm-D confound the Phase-1 correction,c747f413309f68311dfadcf9d68be940e22b3cc4eaae3f5ac872bf4e951d636c,quantitative statement or design constant,1,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,13,> `docs/PHASE4_PROTOCOL_AFFECTED_NOTICE_2026-07-22.md`. This document is,0c6ec1880ec137e9702a4fb3e3afda5692b69c1013a18972b2eccf832ae47fe1,quantitative statement or design constant,026;-07;-22,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,16,"**Date:** 2026-07-12 (implemented on branch `kg-crosszone-coupling-mid`, post action-space inversion)",8e46effb6e342e9bf2f80674c7e2d419b367bbb5359549570fb07982305075fa,quantitative statement or design constant,2026;-07;-12,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,18,"[ACTION_SPACE_INVERSION.md](ACTION_SPACE_INVERSION.md) (WoT-contract enumeration, 2026-07-10).",b16fb2c7dd271300c59cb66fe198488afdfce5008ca6cb973f76129ad8dcb442,quantitative statement or design constant,2026;-07;-10,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,32,"## 1. What already existed, and what this change adds",778223838fab0e524ffda814e820083547a776aaeb42376fe8c7a16eced8d278,quantitative statement or design constant,1,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,34,"The ""fourth part of the thesis"" maps to the repo's **Phase 4**, which already contained:",240bcf386f3a073a2f24aa4b76cefe668f53ca9b89f477e9e996aada7659a2f8,quantitative statement or design constant,4,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,38,"| Lamp behind a smart plug (new stereotype, toggle plug first) | **lab4** (`building_4_smartplug.ttl`, port 1897) | Implemented + certified (run 27905392725) |",66d9c72449125fd470d62f14520052cb584018a59dd1ee3c2782beae93bd311c,quantitative statement or design constant,1897;27905392725,phase4_postinv/run_29193486193/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/PHASE4_DEPENDENCY_LADDER.md,39,"| Two lamps with different energy consumption, KG-known, energy-budget goal | **lab5** (`building_5_energy.ttl`, port 1898, `energyBudget` per scenario) | Implemented + certified (same run) |",70834c7dd2b98cbbc532357f8b549d39dfca2e6820dc88a67b17d8a06dcfd0b9,quantitative statement or design constant,1898,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,41,"| Fresh tabula-rasa QL vs fresh KG-primed QL, statistically compared | `phase4.yml` (train both arms from scratch per seed → 3-mode benchmark → paired stats) | Held |",1494351e508455d94a192d5c5dd62a8ebd5d062699dd2a09294821503db5ae70,quantitative statement or design constant,3,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,46,"1. **The dependency ladder is completed** with two new strictly-clean labs (§2), giving a",16f3e8e9b0b0c544fc2aca124a7972b6c007351275b385fa65acc94100b88b82,quantitative statement or design constant,1;2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,47,   Phase-2-style cell family: cells that vary *how many* components carry a,7159fea25efd323dd3cba91972f314fb0a0182d253f37d43dc6eaf8eb95fa159,quantitative statement or design constant,2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,49,2. **The certification debt is called out**: every number in `PHASE4.md` §10a comes from a,28e90aa19273e2039027a18434d5ed03caac201061d313fe1c94af51c121d805,quantitative statement or design constant,2;10,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,50,   **pre-inversion** run. The action-space inversion (2026-07-10) requires every cited result to be,13d557148679dd8547962fd9b799d79a4f2f3c59ee84f13517421cd30cc10d85,quantitative statement or design constant,2026;-07;-10,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,51,   re-generated post-inversion (ACTION_SPACE_INVERSION.md §6.2 explicitly lists the Phase-4,949374ccaaf9252fb7bb30940c4e8841acdebb652fc74d3ce2722a7e8d26ee46,quantitative statement or design constant,6.2;4,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,52,   workflow). The dispatch described in §7 **is** that re-certification run — it supersedes,8e9874ef32a87da79cf093fe573f2310bf5bff11828ce21beb3ac984b4d22e18,quantitative statement or design constant,7,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,53,   `PHASE4.md` §10a for lab4/lab5 and produces the first (and confirmatory) numbers for,65f3461083ed48e124eb41f01d05313b6bf7e06a6d2d6cae80bd41f271b38541,quantitative statement or design constant,10,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,56,"**A note on the ""experiment analog to phase 2"" phrasing:** the experimental *protocol* here is the",049538cb15b3723bdec6c3167f76648816944759c8fb885a9cd62a1309c7ba7d,quantitative statement or design constant,2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,57,"Phase-1/Phase-4 protocol — two *fresh* learners (no pre-training, no fault adaptation), one",7b51bf59e26afb55bc223cd5724512be4cea799d95a85e1062705aa9d3e58b8a,quantitative statement or design constant,1;4,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,59,"clean lab and compared paired-across-seeds. What is ""analog to Phase 2"" is the *cell family",d53d1c5d360b53e74e85ae03994023073adf427722231564b31895a8c7ed2835,quantitative statement or design constant,2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,60,"structure*: like Phase 2's fault families (which component, how many components at a time), the",8422c1b1663b038bd17e63978929b1b484756eac200606283f52822c6d06ef26,quantitative statement or design constant,2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,61,dependency ladder varies which/how many components carry a power dependency. No Phase-2 machinery,0177d8bfa0cf12838814ad7bfd3d5fadeb29f33f62745b83b05b6a5514e6cbec,quantitative statement or design constant,2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,66,## 2. The dependency ladder,c205eb07aa3eecb4cfc6285bc413554197ce8551b412ae5f94da1e6ec5dc9606,quantitative statement or design constant,2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,68,"All cells fork the lab3/lab4 template: two zones, cross-zone lamp bleed +150 / blind bleed",15210f2dab108b356fe512fe03975859d2808ebf609d8927193de2db002904ef,quantitative statement or design constant,+150,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,69,"0.40·sun, own-zone lamp +400 / blind 0.50·sun, shared spotlight +150, ambient 25, sun pinned per",fb599d9d7aa37ad3270792055cfd9f9473d4782e07a824f805c45b621286ca75,quantitative statement or design constant,0.40;+400;0.50;+150;25,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,70,"episode from {0, 100, 400, 900}, bounds [50, 100, 300] → target rank 3 (≥ 300 lux) in both zones,",b2d9e0eb7bedb74e4fb4f37aebf62dcf81ed5572901046da2e9af76f8a5df282,quantitative statement or design constant,0;100;400;900;50;100;300;3;300,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,71,"3000 training episodes, ε-decay 0.9970 — **identical budgets across cells so the only varied factor",ca32c4d81d481ca7f1adc25b52c12850079c066918a5031439ad30eb8ca6b5a0,quantitative statement or design constant,3000;0.9970,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,76,| lab3 (Phase-1 anchor) | 0 | — | 8 slots | 2048 | 1894 | `building_3_complex.ttl` |,bcd3088bc14cf594ca7f45bbbb19107f478e8879da8656100b024c5a17200900,quantitative statement or design constant,1;0;8;2048;1894,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,77,| **lab4** (existing) | 1 (Z1 lamp) | 1 plug → lamp | 9 slots (`PlugZ1`@7) | 4096 | 1897 | `building_4_smartplug.ttl` |,52af2d2fbcad66187fd8747bfa0e5433d7567efbbff8f484e55967c9e5015da8,quantitative statement or design constant,1;1;9;7;4096;1897,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,78,"| **lab4dual** (NEW) | 2 (both lamps) | 2 parallel plug → lamp arcs | 10 slots (`PlugZ1`@7, `PlugZ2`@8) | 8192 | 1901 | `building_8_dualplug.ttl` |",c1a231e4020a69d7ac6ccd061909dd6844eda33ada751bc54093395081587d35,quantitative statement or design constant,2;2;10;7;8;8192;1901,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,79,"| **lab4chain** (NEW) | 1 (Z1 lamp), depth 2 | breaker → plug → lamp chain | 10 slots (`PlugZ1`@7, `MasterSwitch`@8) | 8192 | 1902 | `building_9_chainplug.ttl` |",7a36346fd7f575af8ca2a6e26d41dc71b4198e609416260fef19d742157b7754,quantitative statement or design constant,1;2;10;7;8;8192;1902,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,81,"### 2.1 lab4dual — ""more components with a dependency at the same time""",e3e9ff8ed05faa136fd80fddd594457308c3e53bf8b115974a115643902435ec,quantitative statement or design constant,2.1,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,87,Z1 = 25 + 400·z1lamp_on + 150·z2lamp_on + 0.50·sun·Z1Blinds + 0.40·sun·Z2Blinds + 150·Spotlight,ef52dfc59d89581e2ecfa9ca30ff651881dbd5e26091945bb9fb50993cb77992,quantitative statement or design constant,25;400;150;0.50;0.40;150,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,88,Z2 = 25 + 400·z2lamp_on + 150·z1lamp_on + 0.50·sun·Z2Blinds + 0.40·sun·Z1Blinds + 150·Spotlight,734715853226656ef1afe3627f8d7c16102a12a911c75a8c4eba152980a963ca,quantitative statement or design constant,25;400;150;0.50;0.40;150,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,89,energy/tick = z1lamp_on·1 + z2lamp_on·1 + Spotlight·2      (plugs draw nothing),253fcd5dc84745bbe41c764cdda4c1bfab8a39915d809e82089964bb89045c23,quantitative statement or design constant,1;1;2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,99,"Signature benchmark traps (`benchmark/scenarios_lab4dual.json`, 16 scenarios, 4 per sun rank):",ddfe0d003430467582986487cd5c5a36b76ca08cf6e4ffd73b4427171dc850ef,quantitative statement or design constant,16;4,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,100,"scenario 3 = **double trap** (both switches ON, both plugs OFF, both zones dark — held OUT of",002c2c63344f55d818b7a2fdd87fd282bd4111d3428b7c26771fa9f921ebe538,quantitative statement or design constant,3,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,101,"training), scenarios 7/11 = asymmetric single-plug traps (held IN).",bbaf39eafb0468720a3e511a9b0c92725b5ee4cbde3854b10655b08b7c4bd1af,quantitative statement or design constant,7;11,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,103,"### 2.2 lab4chain — ""a deeper dependency"" (depth-2 serial chain)",d621d7e33f24d8d408e584aebaf9d55ff61c1cc246e3c98dee1d05ae138c1bac,quantitative statement or design constant,2.2;2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,110,energy/tick = z1lamp_on·1 + Z2Light·1 + Spotlight·2      (plug + breaker draw nothing),c76cd573df1eb3636aa4843a57cec19d7d576e9e94ba88f0b490ef83c2f33a2c,quantitative statement or design constant,1;1;2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,117,lab:MasterSwitch ws:powerGates lab:SmartPlug_Z1 .      # level 1: breaker feeds the plug circuit,e89c4952cb43a7552ad26dcd5f745c1a96dd71ade9807a6c83bd4a8e7d3199dc,quantitative statement or design constant,1,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,118,lab:SmartPlug_Z1 ws:powerGates lab:CeilingLight_Z1 .   # level 2: plug feeds the lamp,c2c2338c3a9c228ffe7090f16b6650d8e0e810ce5db8e6f0d0e895e510859fef,quantitative statement or design constant,2,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,125,"Signature traps (`benchmark/scenarios_lab4chain.json`): scenario 3 = **deep trap** (lamp + plug ON,",60edcb17722457a516f98fbd446fb5004c97bab5da6a3767853b4e1d9bd2a5bb,quantitative statement or design constant,3,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,126,"breaker OFF — the fix is two levels above the lamp; held OUT), scenario 7 = mid trap (plug is the",4aced5ddbe74a494dcbb5c3821b819bd391769991bc2c58845a07022f45c48ba,quantitative statement or design constant,7,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,127,"missing link; held IN), scenario 11 = double-deep trap (plug AND breaker missing; held IN).",4bb831320cc120d2bf1a2dbd526df7ccd5d7403b9747b566906eb18ec09306a4,quantitative statement or design constant,11,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,129,"### 2.3 How the KG becomes learning behaviour (no new mechanism — reuse, verified)",4666ea57ca07ba7f85c71305f04d3aee0582d2a4cd67ce3b940e187a37a5ea2e,quantitative statement or design constant,2.3,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,133,"(`ivMinRank=1`). This is completely generic over arcs, so:",ab6b1b52488921c61a686cbe18a312237611cb3470ea87ee96925e3e85dfb0bf,quantitative statement or design constant,1,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/PHASE4_DEPENDENCY_LADDER.md,135,"- **lab4dual**: `SetZ1Light=ON` gated on slot 7, `SetZ2Light=ON` gated on slot 8; both plugs stay",f61431bc55fa6aa2701e833368c2ac2ba7e2d261b8307eb146590b04c179793c,quantitative statement or design constant,7;8,docs/PHASE4_DEPENDENCY_LADDER.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
