source_id,stage,product_scope,evidence_label,source_type,provenance_class,verification_status,ref_or_run,path,locator,hash_algorithm,content_hash,file_count,byte_count,observed_at_utc,description,limitations
"SRC-S2-002","2","AUDIT_HISTORY","DIRECT","actions_run_snapshot","GITHUB_ACTIONS","HASHED_SNAPSHOT","GitHub Actions observed 2026-06-15T15:34:50.3118706Z","paper_notes/ACTIONS_RUNS_20260615T153450Z.json","local-sha256:7b6ff5dddb1cb90e8fa212d0ccf1937872f0e9800abd06e7748ea6941e9b7c16:paper_notes/ACTIONS_RUNS_20260615T153450Z.json","SHA256","7b6ff5dddb1cb90e8fa212d0ccf1937872f0e9800abd06e7748ea6941e9b7c16","1","49733","2026-06-15T15:34:50.3118706Z","Raw public metadata for 117 visible Actions runs","Run-list metadata excludes full jobs logs dispatch inputs and deleted runs"
"SRC-S2-003","2","AUDIT_HISTORY","DERIVED","actions_run_table","GITHUB_ACTIONS_NORMALIZED","HASHED_SNAPSHOT","GitHub Actions observed 2026-06-15T15:34:50.3118706Z","paper_notes/ACTIONS_RUNS_20260615T153450Z.csv","local-sha256:97a1e8d0d5b725b640a9a816267dfc897d44e134fe0fdba7409fdd447e8e0edb:paper_notes/ACTIONS_RUNS_20260615T153450Z.csv","SHA256","97a1e8d0d5b725b640a9a816267dfc897d44e134fe0fdba7409fdd447e8e0edb","1","34308","2026-06-15T15:34:50.3118706Z","Normalized 117-row Actions chronology","Derived from SRC-S2-002 by SRC-S2-001"
"SRC-S2-004","2","AUDIT_HISTORY","DERIVED","git_audit_snapshot","GIT_COMMAND_OUTPUT","HASHED_SNAPSHOT","named refs and tags","paper_notes/GIT_AUDIT_20260615T153450Z.txt","local-sha256:910dd72918495cf2f9c9a66a0a4f0a1e8e7d51b10adfa088ee51397b713eeaa7:paper_notes/GIT_AUDIT_20260615T153450Z.txt","SHA256","910dd72918495cf2f9c9a66a0a4f0a1e8e7d51b10adfa088ee51397b713eeaa7","1","23628","2026-06-15T15:34:50.3118706Z","Ref tips branch distances all-ref log and result-tag snapshot","Includes local refs visible at observation; remote deletions are not discoverable"
"SRC-S2-005","2","AUDIT_HISTORY","DIRECT","analysis_script","ANALYSIS_CODE","HASHED","local","paper_notes/STAGE2_SUMMARIZE_ACTIONS.ps1","local-sha256:8e5a7d56611085a11ced4fe6d1f0b85db727dfa31ee7053ac9abe519df920005:paper_notes/STAGE2_SUMMARIZE_ACTIONS.ps1","SHA256","8e5a7d56611085a11ced4fe6d1f0b85db727dfa31ee7053ac9abe519df920005","1","815","2026-06-15T16:05:19.0694778Z","Deterministic Actions workflow/conclusion summarizer","Consumes one normalized run-list CSV"
"SRC-S2-006","2","AUDIT_HISTORY","DERIVED","actions_summary","ANALYSIS_OUTPUT","HASHED","SRC-S2-003","paper_notes/ACTIONS_SUMMARY_20260615T153450Z.csv","local-sha256:e8f900e7eedde0a9badea1eed689417a539dc643ca3154a6a1ce626a675dc4ff:paper_notes/ACTIONS_SUMMARY_20260615T153450Z.csv","SHA256","e8f900e7eedde0a9badea1eed689417a539dc643ca3154a6a1ce626a675dc4ff","1","745","2026-06-15T16:05:19.0694778Z","Total and workflow/conclusion counts for visible Actions runs","Counts only rows in SRC-S2-003"
"SRC-S2-007","2","AUDIT_HISTORY","DIRECT","capture_script","ANALYSIS_CODE","HASHED","local","paper_notes/STAGE2_CAPTURE_ACTION_DETAILS.ps1","local-sha256:25965249b375e24cd1a52c333133c5f2a220a596883039e8eb5a012942c3dc7c:paper_notes/STAGE2_CAPTURE_ACTION_DETAILS.ps1","SHA256","25965249b375e24cd1a52c333133c5f2a220a596883039e8eb5a012942c3dc7c","1","3759","2026-06-15T16:05:19.0694778Z","Selected Actions run job and artifact capture script","Jobs API returned HTTP 504 for all six selected runs"
"SRC-S2-008","2","AUDIT_HISTORY","DIRECT","actions_selected_runs","GITHUB_ACTIONS","HASHED_SNAPSHOT","six selected Actions runs observed 2026-06-15T15:50:57.8683740Z","paper_notes/ACTIONS_SELECTED_RUNS_20260615T155057Z.csv","local-sha256:ddd11f43127bc94a17faccc3ba2c2cdbf5791464a8d6981012f7b2eb81021b4b:paper_notes/ACTIONS_SELECTED_RUNS_20260615T155057Z.csv","SHA256","ddd11f43127bc94a17faccc3ba2c2cdbf5791464a8d6981012f7b2eb81021b4b","1","2038","2026-06-15T15:50:57.8683740Z","Refreshed metadata for four failures and Phase 2 v4/v5","Mutable service state frozen by local hash"
"SRC-S2-009","2","AUDIT_HISTORY","UNRESOLVED","actions_capture_errors","GITHUB_ACTIONS","HASHED_SNAPSHOT","jobs endpoints for six selected runs","paper_notes/ACTIONS_CAPTURE_ERRORS_20260615T155057Z.csv","local-sha256:23c9a8b5da7edd78d8a72ac174475158b4752201999caf054da4b0ce4a07f379:paper_notes/ACTIONS_CAPTURE_ERRORS_20260615T155057Z.csv","SHA256","23c9a8b5da7edd78d8a72ac174475158b4752201999caf054da4b0ce4a07f379","1","349","2026-06-15T15:50:57.8683740Z","Jobs endpoint capture failures","All six jobs responses were unavailable due HTTP 504/invalid JSON"
"SRC-S2-010","2","AUDIT_HISTORY","DIRECT","actions_artifact_snapshot","GITHUB_ACTIONS","HASHED_PARTIAL","six selected Actions runs","paper_notes/ACTIONS_ARTIFACTS_20260615T155057Z.csv","local-sha256:d0989e6fd9ab272b80998ba114c122693dd211fedbf7e0ba0013249569df66a4:paper_notes/ACTIONS_ARTIFACTS_20260615T155057Z.csv","SHA256","d0989e6fd9ab272b80998ba114c122693dd211fedbf7e0ba0013249569df66a4","1","133161","2026-06-15T15:50:57.8683740Z","Artifact metadata returned for selected runs","Endpoint was not paginated beyond per_page=100 and v5 was still in progress; do not infer final artifact completeness"
"SRC-S2-011","2","AUDIT_HISTORY","DIRECT","analysis_script","ANALYSIS_CODE","HASHED","local","paper_notes/STAGE2_SEARCH_POST_PIVOT_PREREG.ps1","local-sha256:886e5cef4787945fe0ba8d7f82ca4375b590dfce874be3cefd3feb0c89410d7d:paper_notes/STAGE2_SEARCH_POST_PIVOT_PREREG.ps1","SHA256","886e5cef4787945fe0ba8d7f82ca4375b590dfce874be3cefd3feb0c89410d7d","1","1729","2026-06-15T16:05:19.0694778Z","Named-ref search for a formal post-pivot preregistration","Search signatures may miss semantically equivalent documents with unrelated terminology"
"SRC-S2-012","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","negative_search_output","ANALYSIS_OUTPUT","HASHED","named refs listed in output","paper_notes/POST_PIVOT_PREREG_SEARCH_20260615.txt","local-sha256:054ec14d3ece1950cb8f00bcb739728481e1d8c7a50120579c554172faf95cab:paper_notes/POST_PIVOT_PREREG_SEARCH_20260615.txt","SHA256","054ec14d3ece1950cb8f00bcb739728481e1d8c7a50120579c554172faf95cab","1","1537","2026-06-15T16:05:19.0694778Z","No post-clean-lab commit to docs/pre_registration.md and no post-pivot signature terms in that file across named refs","Supports NOT FOUND not proof of nonexistence outside searched refs/terms"
"SRC-S2-013","2","AUDIT_HISTORY","SUPERSEDED","actions_run_table","CAPTURE_ERROR","PRESERVED_INVALID","GitHub Actions observed 2026-06-15T15:28:49.0755927Z","paper_notes/ACTIONS_RUNS_20260615T152849Z.csv","local-sha256:31fa3aed26caa4f0497ae6f8dfe2718fd03e90de113fbcd323f492819eb13c4c:paper_notes/ACTIONS_RUNS_20260615T152849Z.csv","SHA256","31fa3aed26caa4f0497ae6f8dfe2718fd03e90de113fbcd323f492819eb13c4c","1","153","2026-06-15T15:28:49.0755927Z","Invalid first normalized Actions capture","Array-shape bug collapsed 117 runs into one System.Object[] row; superseded by SRC-S2-003"
"SRC-S2-014","2","AUDIT_HISTORY","SUPERSEDED","git_audit_snapshot","CAPTURE_ERROR","PRESERVED_INVALID","named refs","paper_notes/GIT_AUDIT_20260615T152936Z.txt","local-sha256:4cb44df28d84d3b299307f541dd9a23c196d6bc8854a21d88db40f625df00437:paper_notes/GIT_AUDIT_20260615T152936Z.txt","SHA256","4cb44df28d84d3b299307f541dd9a23c196d6bc8854a21d88db40f625df00437","1","23028","2026-06-15T15:29:36.1107373Z","Invalid Git audit capture with scalar ref outputs truncated","Superseded by SRC-S2-004"
"SRC-S2-015","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","chronology","DOCUMENTATION","HASHED","local","paper_notes/CHRONOLOGY.md","local-sha256:88a4f6b7b86354d716d447a05a05b914b5c161ffd5e6683c7659900ea70b4f3d:paper_notes/CHRONOLOGY.md","SHA256","88a4f6b7b86354d716d447a05a05b914b5c161ffd5e6683c7659900ea70b4f3d","1","65018","2026-06-15T16:11:23.1252185Z","Stage 2 chronological reconstruction experiment-design records and authority routing","Derived synthesis; empirical values still require primary row-level extraction"
"SRC-S2-016","2","AUDIT_HISTORY","DIRECT","stage_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE2_HANDOFF.md","local-sha256:8bea18792c17d5f47bf41e6ef382689bd89d34e57b767eabaa4fce7090939ba0:paper_notes/STAGE2_HANDOFF.md","SHA256","8bea18792c17d5f47bf41e6ef382689bd89d34e57b767eabaa4fce7090939ba0","1","5392","2026-06-15T16:11:23.1252185Z","Stage 2 completion unresolved issues and mandatory next-stage read order","Handoff is a routing document not an empirical result source"
"SRC-S2-017","2","AUDIT_HISTORY","DIRECT","actions_run_snapshot","GITHUB_ACTIONS","HASHED_SNAPSHOT","GitHub Actions observed 2026-06-16T13:36:09.2345198Z","paper_notes/ACTIONS_RUNS_20260616T133609Z.json","local-sha256:cdeb2248f02c7ae6f3276e63138c45f7f6d41e69a7a105502907515a95246684:paper_notes/ACTIONS_RUNS_20260616T133609Z.json","SHA256","cdeb2248f02c7ae6f3276e63138c45f7f6d41e69a7a105502907515a95246684","1","53305","2026-06-16T13:36:09.2345198Z","Raw public metadata for 125 visible Actions runs after Phase 3 n10 completion","Run-list metadata excludes deleted runs logs and workflow_dispatch input payloads"
"SRC-S2-018","2","AUDIT_HISTORY","DERIVED","actions_run_table","GITHUB_ACTIONS_NORMALIZED","HASHED_SNAPSHOT","GitHub Actions observed 2026-06-16T13:36:09.2345198Z","paper_notes/ACTIONS_RUNS_20260616T133609Z.csv","local-sha256:865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456:paper_notes/ACTIONS_RUNS_20260616T133609Z.csv","SHA256","865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456","1","36816","2026-06-16T13:36:09.2345198Z","Normalized 125-row Actions chronology including completed Phase 3 n10 run","Derived from SRC-S2-017 by SRC-S2-001; phase classifier predates Phase 3"
"SRC-S2-019","2","AUDIT_HISTORY","DERIVED","git_audit_snapshot","GIT_COMMAND_OUTPUT","HASHED_SNAPSHOT","named refs and selected commits","paper_notes/GIT_AUDIT_20260616T133609Z.txt","local-sha256:2c3f22e4ef580061f1e28a6e75348e3102aad1924c27cb2717cfb4d27e67aee4:paper_notes/GIT_AUDIT_20260616T133609Z.txt","SHA256","2c3f22e4ef580061f1e28a6e75348e3102aad1924c27cb2717cfb4d27e67aee4","1","25268","2026-06-16T13:36:09.2345198Z","Ref tips branch distances all-ref log and result-branch commits after Phase 3 n10 completion","Script does not list phase3-process-dynamics in [REFS] but all-ref commit log includes its HEAD"
"SRC-S2-020","2","AUDIT_HISTORY","DERIVED","actions_summary","ANALYSIS_OUTPUT","HASHED","SRC-S2-018","paper_notes/ACTIONS_SUMMARY_20260616T133609Z.csv","local-sha256:b469ae75fcbf835d02fe24b4e318118fa4c73b899baca7e9872c1f19451ef556:paper_notes/ACTIONS_SUMMARY_20260616T133609Z.csv","SHA256","b469ae75fcbf835d02fe24b4e318118fa4c73b899baca7e9872c1f19451ef556","1","746","2026-06-16T13:36:09.2345198Z","Workflow/conclusion counts for 125 visible Actions runs","Counts only rows in SRC-S2-018"
"SRC-S2-021","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","actions_selected_runs","GITHUB_ACTIONS","HASHED_SNAPSHOT","selected Actions runs observed 2026-06-16T13:36:27.7201156Z","paper_notes/ACTIONS_SELECTED_RUNS_20260616T133627Z.csv","local-sha256:4d200a0a2ba6e505c7df67e1069dc127710d6b946a697d4c7e1b8e3b8345e505:paper_notes/ACTIONS_SELECTED_RUNS_20260616T133627Z.csv","SHA256","4d200a0a2ba6e505c7df67e1069dc127710d6b946a697d4c7e1b8e3b8345e505","1","1126","2026-06-16T13:36:27.7201156Z","Final selected run metadata for Phase 2 v5 and Phase 3 n5/n10","Workflow_dispatch input values are not exposed in this table"
"SRC-S2-022","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","actions_jobs_snapshot","GITHUB_ACTIONS","HASHED_SNAPSHOT","selected Actions runs observed 2026-06-16T13:36:27.7201156Z","paper_notes/ACTIONS_JOBS_20260616T133627Z.csv","local-sha256:303d147e2a5dd72c1bb3075fd0b0e7a9655df369a8e94dde6f41dcc232130f20:paper_notes/ACTIONS_JOBS_20260616T133627Z.csv","SHA256","303d147e2a5dd72c1bb3075fd0b0e7a9655df369a8e94dde6f41dcc232130f20","1","897314","2026-06-16T13:36:27.7201156Z","Job and step metadata for Phase 2 v5 and Phase 3 n5/n10","Job logs are not captured; only API metadata rows"
"SRC-S2-023","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","actions_artifact_snapshot","GITHUB_ACTIONS","HASHED_SNAPSHOT","selected Actions runs observed 2026-06-16T13:36:27.7201156Z","paper_notes/ACTIONS_ARTIFACTS_20260616T133627Z.csv","local-sha256:0e849b3f1501c74b1f4f7edc632e34d541ffdbb9875290ff64a356b31040d05c:paper_notes/ACTIONS_ARTIFACTS_20260616T133627Z.csv","SHA256","0e849b3f1501c74b1f4f7edc632e34d541ffdbb9875290ff64a356b31040d05c","1","52207","2026-06-16T13:36:27.7201156Z","Artifact metadata and digests for Phase 2 v5 and Phase 3 n5/n10","Artifact archives were not downloaded through this capture"
"SRC-S2-024","2","AUDIT_HISTORY","DIRECT","actions_capture_errors","GITHUB_ACTIONS","HASHED_SNAPSHOT","selected Actions runs observed 2026-06-16T13:36:27.7201156Z","paper_notes/ACTIONS_CAPTURE_ERRORS_20260616T133627Z.csv","local-sha256:f1945cd6c19e56b3c1c78943ef5ec18116907a4ca1efc40a57d48ab1db7adfc5:paper_notes/ACTIONS_CAPTURE_ERRORS_20260616T133627Z.csv","SHA256","f1945cd6c19e56b3c1c78943ef5ec18116907a4ca1efc40a57d48ab1db7adfc5","1","3","2026-06-16T13:36:27.7201156Z","No selected-run API capture errors","Empty CSV file with UTF-8 BOM only"
"SRC-S2-025","2","MANUSCRIPT_EVIDENCE","DIRECT","phase3_run_effective_workflow","COMMITTED","ADDRESSABLE","origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53",".github/workflows/phase3.yml","origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:.github/workflows/phase3.yml:L39-L70","GIT_SHA","3bb5289c36cb3093228ec0609fe57ec676b1ee53","","","2026-06-16T13:36:27.7201156Z","Workflow source reported by Phase 3 Actions head SHA","Default replicas are 1..5 at this commit; exact dispatch input for run 27621106006 is NOT FOUND"
"SRC-S2-026","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","phase3_n10_plan_and_default_bump","COMMITTED","ADDRESSABLE","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","docs/PHASE2_TO_PHASE3_CHANGES.md;.github/workflows/phase3.yml","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:docs/PHASE2_TO_PHASE3_CHANGES.md:L621-L666; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:.github/workflows/phase3.yml:L46-L70","GIT_SHA","eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","","","2026-06-16T13:36:27.7201156Z","Local committed Phase 3 n10 expectation and workflow-default change","Commit is local branch HEAD ahead of origin/phase3-process-dynamics; run 27621106006 head SHA is origin/main commit 3bb5289"
"SRC-S2-027","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","results_branch_phase2_v5","COMMITTED_RESULTS","ADDRESSABLE","origin/results@22a448be5d9829751badd341904e36ed582f091f","phase2/27547019772-20260615-183138","origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_ci.csv:L1-L19; origin/results@22a448be5d9829751badd341904e36ed582f091f:phase2/27547019772-20260615-183138/analysis_out/phase2_recovery_paired.csv:L1-L12","GIT_SHA","22a448be5d9829751badd341904e36ed582f091f","","","2026-06-16T13:36:27.7201156Z","Committed Phase 2 v5 result snapshot for run 27547019772","Artifact archive byte identity remains NOT FOUND"
"SRC-S2-028","2","AUDIT_HISTORY","DIRECT","results_branch_phase3_n5","COMMITTED_RESULTS","ADDRESSABLE","origin/results@abc66fcb9bf0be36d7a36ac1608c2049887cc738","phase3/27598417789-20260616-062513","origin/results@abc66fcb9bf0be36d7a36ac1608c2049887cc738:phase3/27598417789-20260616-062513/analysis_out/phase3_compliance_paired.csv:L1-L9","GIT_SHA","abc66fcb9bf0be36d7a36ac1608c2049887cc738","","","2026-06-16T13:36:27.7201156Z","Committed Phase 3 n5 result snapshot for run 27598417789","Superseded for final inference by n10 run 27621106006"
"SRC-S2-029","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","results_branch_phase3_n10","COMMITTED_RESULTS","ADDRESSABLE","origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994","phase3/27621106006-20260616-133306","origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_delay_accuracy.csv:L1-L5; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_ci.csv:L1-L5; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:L1-L9","GIT_SHA","0372ecd5864fa6555ebfce7d05e05d9aaab96994","","","2026-06-16T13:36:27.7201156Z","Committed Phase 3 n10 result snapshot for run 27621106006","Exact workflow_dispatch input remains NOT FOUND; n10 is verified from result rows and job/artifact matrix"
"SRC-S2-030","2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","SUPERSEDED","chronology_continuation","DOCUMENTATION","HASHED","local","paper_notes/CHRONOLOGY.md","local-sha256:83ebed33252c88bb2195644853c88cc28885ffe45a38875c19a1502ee5645e62:paper_notes/CHRONOLOGY.md","SHA256","83ebed33252c88bb2195644853c88cc28885ffe45a38875c19a1502ee5645e62","1","89346","2026-06-16T13:36:27.7201156Z","Stage 2 chronology updated with Phase 2 v5 completion and Phase 3 n5/n10 reconstruction","Superseded for current CHRONOLOGY.md file hash by SRC-S2R-005; remains valid audit-history snapshot"
"SRC-S2-031","2","AUDIT_HISTORY","DIRECT","stage2_phase3_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE2_PHASE3_HANDOFF.md","local-sha256:07cff50f3681ac474d3b01c34013dd1298c35afe2033e6b1ed1ecbab1e93b510:paper_notes/STAGE2_PHASE3_HANDOFF.md","SHA256","07cff50f3681ac474d3b01c34013dd1298c35afe2033e6b1ed1ecbab1e93b510","1","1999","2026-06-16T13:36:27.7201156Z","Stage 2 continuation handoff for Phase 3 chronology and next-stage read order","Routing document not an empirical result source"
"SRC-S3-001","3","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","stage3_research_model","DOCUMENTATION","HASHED","local","paper_notes/RESEARCH_MODEL.md","local-sha256:c53f320542eaf44f361c38b1dcd4bcbc84755e900158024f40bfbdbfff218265:paper_notes/RESEARCH_MODEL.md:L1-L90","SHA256","c53f320542eaf44f361c38b1dcd4bcbc84755e900158024f40bfbdbfff218265","1","19642","2026-06-16T14:13:50.1220330Z","Stage 3 research questions hypotheses variables controls mechanisms falsification conditions and phase routing","Derived synthesis; empirical values still require cited primary sources"
"SRC-S3-002","3","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","stage3_claim_dependency_map","DOCUMENTATION","HASHED","local","paper_notes/CLAIM_DEPENDENCY_MAP.md","local-sha256:48f75f55f0120260aae9a517b7aef1a714e39dd9befe8702926f9a5a540019d2:paper_notes/CLAIM_DEPENDENCY_MAP.md:L1-L85","SHA256","48f75f55f0120260aae9a517b7aef1a714e39dd9befe8702926f9a5a540019d2","1","16415","2026-06-16T14:13:50.1220330Z","Stage 3 claim nodes dependencies figure/table dependencies and unsafe-claim blocks","Derived synthesis; dependencies do not replace primary source locators"
"SRC-S3-003","3","AUDIT_HISTORY","DIRECT","stage3_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE3_HANDOFF.md","local-sha256:a65befdfb02c5cfa1e9a17f368a34a74074177f7b55254a49802f7a0578806e1:paper_notes/STAGE3_HANDOFF.md:L1-L33","SHA256","a65befdfb02c5cfa1e9a17f368a34a74074177f7b55254a49802f7a0578806e1","1","2641","2026-06-16T14:13:50.1220330Z","Stage 3 completion handoff unresolved issues and next-stage read order","Routing document not an empirical result source"
"SRC-S3-004","3","MANUSCRIPT_EVIDENCE","DIRECT","phase1_model_sources","COMMITTED","ADDRESSABLE","main@7ac37a10fe3b3c23bc2b54159c40142fd367e821;main@55c01063165bf06f53dd6359c20fcb8940af5cc0","config/run_config.json;.github/workflows/phase1.yml","main@7ac37a10fe3b3c23bc2b54159c40142fd367e821:config/run_config.json:L49-L148; main@55c01063165bf06f53dd6359c20fcb8940af5cc0:config/run_config.json:L49-L131; main@7ac37a10fe3b3c23bc2b54159c40142fd367e821:.github/workflows/phase1.yml:L1-L35","GIT_SHA","7ac37a10fe3b3c23bc2b54159c40142fd367e821;55c01063165bf06f53dd6359c20fcb8940af5cc0","","","2026-06-16T14:13:50.1220330Z","Committed Phase 1 implementation/configuration sources used by Stage 3 research model","Result values still require row-level extraction"
"SRC-S3-005","3","MANUSCRIPT_EVIDENCE","DIRECT","phase2_model_sources","COMMITTED","ADDRESSABLE","phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410","config/run_config.json;src/env/tools/QLearner.java;src/agt/illuminance_controller_agent_adapt.asl;analysis/phase2_recovery.py","phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:config/run_config.json:L242-L313; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/env/tools/QLearner.java:L940-L1090; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/env/tools/QLearner.java:L1140-L1248; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:src/agt/illuminance_controller_agent_adapt.asl:L180-L420; phase2-fault-detection@985c7a18558b6d5cb96c018a395b0aae6389f410:analysis/phase2_recovery.py:L1-L25","GIT_SHA","985c7a18558b6d5cb96c018a395b0aae6389f410","","","2026-06-16T14:13:50.1220330Z","Committed Phase 2 detector blacklist warm-restart adapt-agent and analysis sources used by Stage 3 research model","Evaluation values must cite result CSV rows"
"SRC-S3-006","3","MANUSCRIPT_EVIDENCE","DIRECT","phase3_model_sources","COMMITTED","ADDRESSABLE","origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53","config/run_config.json;src/env/tools/DynamicsLearner.java;src/agt/illuminance_controller_agent_dynamics.asl;analysis/phase3_dynamics.py;.github/workflows/phase3.yml","origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:config/run_config.json:L322-L365; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/env/tools/DynamicsLearner.java:L13-L60; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/env/tools/DynamicsLearner.java:L165-L230; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/agt/illuminance_controller_agent_dynamics.asl:L1-L83; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:analysis/phase3_dynamics.py:L1-L55; origin/main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:.github/workflows/phase3.yml:L1-L70","GIT_SHA","3bb5289c36cb3093228ec0609fe57ec676b1ee53","","","2026-06-16T14:13:50.1220330Z","Committed Phase 3 config learner agent analysis and workflow sources used by Stage 3 research model","Exact workflow_dispatch inputs for n10 run remain NOT FOUND"
"SRC-S4-001","4","AUDIT_HISTORY","DIRECT","worktree_status_snapshot","DOCUMENTATION","HASHED","local","paper_notes/STAGE4_WORKTREE_STATUS_20260616T143435Z.md","local-sha256:2f03f6b80487b296a8b364a4ba9c27f81377ec96e61ce0e83ea1556048c0594b:paper_notes/STAGE4_WORKTREE_STATUS_20260616T143435Z.md:L1-L84","SHA256","2f03f6b80487b296a8b364a4ba9c27f81377ec96e61ce0e83ea1556048c0594b","1","4480","2026-06-16T14:34:35Z","Stage 4 worktree status refs and dirty-doc inventory snapshot","Summarizes command output; not an empirical result source"
"SRC-S4-002","4","AUDIT_HISTORY","DERIVED","local_tree_hash_manifest","DOCUMENTATION","HASHED_CSV_PARSED","local","paper_notes/STAGE4_LOCAL_TREE_HASHES_20260616T143435Z.csv","local-sha256:cfa80d377c9973977280e04150c64c883fe24c4902de631b4b47f69b6b17d3ce:paper_notes/STAGE4_LOCAL_TREE_HASHES_20260616T143435Z.csv:L1-L26","SHA256","cfa80d377c9973977280e04150c64c883fe24c4902de631b4b47f69b6b17d3ce","1","17146","2026-06-16T14:34:35Z","Stage 4 TREE-SHA256-V1 manifest for 25 local result runtime and ignored roots","Hash inventory only; local roots remain mutable and no result values were analyzed"
"SRC-S4-003","4","AUDIT_HISTORY","DIRECT","local_file_hash_manifest","DOCUMENTATION","HASHED_CSV_PARSED","local","paper_notes/STAGE4_FILE_HASHES_20260616T143435Z.csv","local-sha256:432252f1c15a4f88030783796ea42c66bbad7fa49b347684e8b4aacc489fab2e:paper_notes/STAGE4_FILE_HASHES_20260616T143435Z.csv:L1-L16","SHA256","432252f1c15a4f88030783796ea42c66bbad7fa49b347684e8b4aacc489fab2e","1","8332","2026-06-16T14:34:35Z","Stage 4 SHA256 manifest for dirty docs TREE-SHA utility and root-level Phase 3 runtime files","File hashes only; root-level Phase 3 runtime files lack command/run identity"
"SRC-S4-004","4","AUDIT_HISTORY","DIRECT","stage_specific_documentation","DOCUMENTATION","HASHED_DIRTY_WORKTREE","local dirty worktree","docs/PHASE2_TO_PHASE3_CHANGES.md","local-sha256:0d30b28c54c818173f40e817480682d62c67b267bfbf018d6dd9233ee311a4e4:docs/PHASE2_TO_PHASE3_CHANGES.md:L1-L709","SHA256","0d30b28c54c818173f40e817480682d62c67b267bfbf018d6dd9233ee311a4e4","1","57037","2026-06-16T14:34:35Z","Dirty tracked Phase 2 to Phase 3 documentation file after local n10 result additions","Documentation source only; empirical claims inside require primary row extraction"
"SRC-S4-005","4","AUDIT_HISTORY","DIRECT","stage_specific_documentation","DOCUMENTATION","HASHED_DIRTY_WORKTREE","local dirty worktree","docs/PHASE1_TO_PHASE2_CHANGES.md","local-sha256:6885096decf6080cafec4f2c17f01197d18e7e400bc0fa5ccb9c6b0e65136943:docs/PHASE1_TO_PHASE2_CHANGES.md:L1-L1579","SHA256","6885096decf6080cafec4f2c17f01197d18e7e400bc0fa5ccb9c6b0e65136943","1","119463","2026-06-16T14:34:35Z","Dirty tracked Phase 1 to Phase 2 documentation file after local v5 result additions","Documentation source only; empirical claims inside require primary row extraction"
